Season,Garden,Variety,Clumps,Spacing (m),Clump,Net kernel weight (g),PFP experimental yield (kg/ha)
2013,CDG,Hopi White,27,1.75,17,513.5,1283.75
2013,CDG,Hopi White,27,1.75,18,0,0
2013,CDG,Hopi White,27,1.75,19,46.300000000000004,115.75000000000001
2013,CDG,Hopi White,27,1.75,20,0,0
2013,CDG,Hopi White,27,1.75,21,286.4,715.9999999999999
2013,CDG,Hopi White,27,1.75,22,0.2999999999999998,0.7499999999999994
2013,CDG,Hopi White,27,1.75,23,0,0
2013,CDG,Hopi White,27,1.75,24,0,0
2013,CDG,Hopi White,27,1.75,25,16.599999999999998,41.49999999999999
2013,CDG,Hopi White,27,1.75,26,0,0
2013,CDG,Hopi White,27,1.75,27,0,0
2013,KUG,Hopi Blue,31,2,1,0,0
2013,KUG,Hopi Blue,31,2,2,0,0
2013,KUG,Hopi Blue,31,2,3,0,0
2013,KUG,Hopi Blue,31,2,4,56.5,141.25
2013,KUG,Hopi Blue,31,2,5,2.500000000000001,6.250000000000002
2013,KUG,Hopi Blue,31,2,6,52.800000000000004,132
2013,KUG,Hopi Blue,31,2,7,0,0
2013,KUG,Hopi Blue,31,2,8,40.1,100.25
2013,KUG,Hopi Blue,31,2,9,8.3,20.75
2013,KUG,Hopi Blue,31,2,10,0,0
2013,KUG,Hopi Blue,31,2,11,0,0
2013,KUG,Hopi Blue,31,2,12,0,0
2013,KUG,Hopi Blue,31,2,13,3.9,9.749999999999998
2013,KUG,Hopi Blue,31,2,14,0,0
2013,KUG,Hopi Blue,31,2,15,65.2,162.99999999999997
2013,KUG,Hopi Blue,31,2,16,0,0
2013,KUG,Hopi Blue,31,2,17,3.1999999999999997,7.999999999999997
2013,KUG,Hopi Blue,31,2,18,15.999999999999998,39.99999999999999
2013,KUG,Hopi Blue,31,2,19,59.800000000000004,149.5
2013,KUG,Hopi Blue,31,2,20,0.2,0.49999999999999994
2013,KUG,Hopi Blue,31,2,21,9,22.5
2013,KUG,Hopi Blue,31,2,22,0,0
2013,KUG,Hopi Blue,31,2,23,0.10000000000000007,0.25000000000000017
2013,KUG,Hopi Blue,31,2,24,10.6,26.499999999999993
2013,KUG,Hopi Blue,31,2,25,30.799999999999997,76.99999999999999
2013,KUG,Hopi Blue,31,2,26,0,0
2013,KUG,Hopi Blue,31,2,27,0,0
2013,KUG,Hopi Blue,31,2,28,45.800000000000004,114.5
2013,KUG,Hopi Blue,31,2,29,23.7,59.249999999999986
2013,KUG,Hopi Blue,31,2,30,0,0
2013,KUG,Hopi Blue,31,2,31,0,0
2013,PHG,Hopi Blue,25,1.75,1,0,0
2013,PHG,Hopi Blue,25,1.75,2,0,0
2013,PHG,Hopi Blue,25,1.75,3,0,0
2013,PHG,Hopi Blue,25,1.75,4,0,0
2013,PHG,Hopi Blue,25,1.75,5,0,0
2013,PHG,Hopi Blue,25,1.75,6,0,0
2013,PHG,Hopi Blue,25,1.75,7,0,0
2013,PHG,Hopi Blue,25,1.75,8,0,0
2013,PHG,Hopi Blue,25,1.75,9,0,0
2013,PHG,Hopi Blue,25,1.75,10,0,0
2013,PHG,Hopi Blue,25,1.75,11,0,0
2013,PHG,Hopi Blue,25,1.75,12,0,0
2013,PHG,Hopi Blue,25,1.75,13,0,0
2013,PHG,Hopi Blue,25,1.75,14,0,0
2013,PHG,Hopi Blue,25,1.75,15,0,0
2013,PHG,Hopi Blue,25,1.75,16,0,0
2013,PHG,Hopi Blue,25,1.75,17,0,0
2013,PHG,Hopi Blue,25,1.75,18,0,0
2013,PHG,Hopi Blue,25,1.75,19,0,0
2013,PHG,Hopi Blue,25,1.75,20,0,0
2013,PHG,Hopi Blue,25,1.75,21,0,0
2013,PHG,Hopi Blue,25,1.75,22,0,0
2013,PHG,Hopi Blue,25,1.75,23,0,0
2013,PHG,Hopi Blue,25,1.75,24,0,0
2013,PHG,Hopi Blue,25,1.75,25,0,0
2013,PLC,Hopi Blue,34,1.75,1,0,0
2013,PLC,Hopi Blue,34,1.75,2,0,0
2013,PLC,Hopi Blue,34,1.75,3,0,0
2013,PLC,Hopi Blue,34,1.75,4,0,0
2013,PLC,Hopi Blue,34,1.75,5,0,0
2013,PLC,Hopi Blue,34,1.75,6,0,0
2013,PLC,Hopi Blue,34,1.75,7,0,0
2013,PLC,Hopi Blue,34,1.75,8,0,0
2013,PLC,Hopi Blue,34,1.75,9,0,0
2013,PLC,Hopi Blue,34,1.75,10,0,0
2013,PLC,Hopi Blue,34,1.75,11,0,0
2013,PLC,Hopi Blue,34,1.75,12,0,0
2013,PLC,Hopi Blue,34,1.75,13,0,0
2013,PLC,Hopi Blue,34,1.75,14,3.900000000000001,9.750000000000002
2013,PLC,Hopi Blue,34,1.75,15,5,12.5
2013,PLC,Hopi Blue,34,1.75,16,0,0
2013,PLC,Hopi Blue,34,1.75,17,0,0
2013,PLC,Hopi Blue,34,1.75,18,22,54.99999999999999
2013,PLC,Hopi Blue,34,1.75,19,0,0
2013,PLC,Hopi Blue,34,1.75,20,0,0
2013,PLC,Hopi Blue,34,1.75,21,7.7,19.25
2013,PLC,Hopi Blue,34,1.75,22,0,0
2013,PLC,Hopi Blue,34,1.75,23,0.6000000000000005,1.5000000000000013
2013,PLC,Hopi Blue,34,1.75,24,0,0
2013,PLC,Hopi Blue,34,1.75,25,11.899999999999999,29.749999999999996
2013,PLC,Hopi Blue,34,1.75,26,1.2000000000000002,3
2013,PLC,Hopi Blue,34,1.75,27,0,0
2013,PLC,Hopi Blue,34,1.75,28,5.9,14.750000000000002
2013,PLC,Hopi Blue,34,1.75,29,0,0
2013,PLC,Hopi Blue,34,1.75,30,0,0
2013,PLC,Hopi Blue,34,1.75,31,7.9,19.75
2013,PLC,Hopi Blue,34,1.75,32,4.699999999999999,11.749999999999996
2013,PLC,Hopi Blue,34,1.75,33,6.3999999999999995,15.999999999999998
2013,PLC,Hopi Blue,34,1.75,34,0,0
2013,POG,Hopi White,25,1.75,1,0,0
2013,POG,Hopi White,25,1.75,2,0,0
2013,POG,Hopi White,25,1.75,3,7.199999999999998,17.999999999999996
2013,POG,Hopi White,25,1.75,4,0,0
2013,POG,Hopi White,25,1.75,5,0,0
2013,POG,Hopi White,25,1.75,6,3.0999999999999996,7.749999999999998
2013,POG,Hopi White,25,1.75,7,0,0
2013,POG,Hopi White,25,1.75,8,0,0
2013,POG,Hopi White,25,1.75,9,0,0
2013,POG,Hopi White,25,1.75,10,0,0
2013,POG,Hopi White,25,1.75,11,0,0
2013,POG,Hopi White,25,1.75,12,0,0
2013,POG,Hopi White,25,1.75,13,2.1999999999999993,5.499999999999998
2013,POG,Hopi White,25,1.75,14,0,0
2013,POG,Hopi White,25,1.75,15,0,0
2013,POG,Hopi White,25,1.75,16,0,0
2013,POG,Hopi White,25,1.75,17,0,0
2013,POG,Hopi White,25,1.75,18,0,0
2013,POG,Hopi White,25,1.75,19,0,0
2013,POG,Hopi White,25,1.75,20,0,0
2013,POG,Hopi White,25,1.75,21,0,0
2013,POG,Hopi White,25,1.75,22,0,0
2013,POG,Hopi White,25,1.75,23,0,0
2013,POG,Hopi White,25,1.75,24,0,0
2013,POG,Hopi White,25,1.75,25,0,0
2014,CDG,Hopi White,25,1.75,1,0.9000000000000002,2.2500000000000004
2014,CDG,Hopi White,25,1.75,2,0,0
2014,CDG,Hopi White,25,1.75,3,0,0
2014,CDG,Hopi White,25,1.75,4,0.6000000000000005,1.5000000000000016
2014,CDG,Hopi White,25,1.75,5,0.10000000000000007,0.25000000000000017
2014,CDG,Hopi White,25,1.75,6,0.2999999999999998,0.7499999999999996
2014,CDG,Hopi White,25,1.75,7,0,0
2014,CDG,Hopi White,25,1.75,8,0,0
2014,CDG,Hopi White,25,1.75,9,0,0
2014,CDG,Hopi White,25,1.75,10,21.100000000000005,52.75000000000001
2014,CDG,Hopi White,25,1.75,11,0,0
2014,CDG,Hopi White,25,1.75,12,0,0
2014,CDG,Hopi White,25,1.75,13,262.3,655.75
2014,CDG,Hopi White,25,1.75,14,0,0
2014,CDG,Hopi White,25,1.75,15,0,0
2014,CDG,Hopi White,25,1.75,16,28.6,71.5
2014,CDG,Hopi White,25,1.75,17,0,0
2014,CDG,Hopi White,25,1.75,18,0,0
2014,CDG,Hopi White,25,1.75,19,0,0
2014,CDG,Hopi White,25,1.75,20,0,0
2014,CDG,Hopi White,25,1.75,21,0.5,1.25
2014,CDG,Hopi White,25,1.75,22,0,0
2014,CDG,Hopi White,25,1.75,23,0,0
2014,CDG,Hopi White,25,1.75,24,0,0
2014,CDG,Hopi White,25,1.75,25,0,0
2014,KUG,Hopi Blue,29,2,1,0,0
2014,KUG,Hopi Blue,29,2,2,0,0
2014,KUG,Hopi Blue,29,2,3,0,0
2014,KUG,Hopi Blue,29,2,4,0.09999999999999998,0.24999999999999992
2014,KUG,Hopi Blue,29,2,5,0,0
2014,KUG,Hopi Blue,29,2,6,14.100000000000001,35.25
2014,KUG,Hopi Blue,29,2,7,0,0
2014,KUG,Hopi Blue,29,2,8,0,0
2014,KUG,Hopi Blue,29,2,9,0,0
2014,KUG,Hopi Blue,29,2,10,0,0
2014,KUG,Hopi Blue,29,2,11,0,0
2014,KUG,Hopi Blue,29,2,12,0,0
2014,KUG,Hopi Blue,29,2,13,0,0
2014,KUG,Hopi Blue,29,2,14,0,0
2014,KUG,Hopi Blue,29,2,15,0,0
2014,KUG,Hopi Blue,29,2,16,0,0
2014,KUG,Hopi Blue,29,2,17,0,0
2014,KUG,Hopi Blue,29,2,18,0,0
2014,KUG,Hopi Blue,29,2,19,0,0
2014,KUG,Hopi Blue,29,2,20,0,0
2014,KUG,Hopi Blue,29,2,21,0,0
2014,KUG,Hopi Blue,29,2,22,0,0
2014,KUG,Hopi Blue,29,2,23,0,0
2014,KUG,Hopi Blue,29,2,24,5,12.499999999999998
2014,KUG,Hopi Blue,29,2,25,0,0
2014,KUG,Hopi Blue,29,2,26,0,0
2014,KUG,Hopi Blue,29,2,27,0,0
2014,KUG,Hopi Blue,29,2,28,0,0
2014,KUG,Hopi Blue,29,2,29,0,0
2014,PHG,Hopi White,20,1.5,1,0,0
2014,PHG,Hopi White,20,1.5,2,0,0
2014,PHG,Hopi White,20,1.5,3,0,0
2014,PHG,Hopi White,20,1.5,4,0,0
2014,PHG,Hopi White,20,1.5,5,0,0
2014,PHG,Hopi White,20,1.5,6,0,0
2014,PHG,Hopi White,20,1.5,7,0,0
2014,PHG,Hopi White,20,1.5,8,0,0
2014,PHG,Hopi White,20,1.5,9,0,0
2014,PHG,Hopi White,20,1.5,10,0,0
2014,PHG,Hopi White,20,1.5,11,0,0
2014,PHG,Hopi White,20,1.5,12,0,0
2014,PHG,Hopi White,20,1.5,13,0,0
2014,PHG,Hopi White,20,1.5,14,0,0
2014,PHG,Hopi White,20,1.5,15,0,0
2014,PHG,Hopi White,20,1.5,16,0,0
2014,PHG,Hopi White,20,1.5,17,0,0
2014,PHG,Hopi White,20,1.5,18,0,0
2014,PHG,Hopi White,20,1.5,19,0,0
2014,PHG,Hopi White,20,1.5,20,0,0
2014,PLC,Hopi Blue,28,1.75,1,0,0
2014,PLC,Hopi Blue,28,1.75,2,0,0
2014,PLC,Hopi Blue,28,1.75,3,0,0
2014,PLC,Hopi Blue,28,1.75,4,0,0
2014,PLC,Hopi Blue,28,1.75,5,0,0
2014,PLC,Hopi Blue,28,1.75,6,0,0
2014,PLC,Hopi Blue,28,1.75,7,0,0
2014,PLC,Hopi Blue,28,1.75,8,0,0
2014,PLC,Hopi Blue,28,1.75,9,0,0
2014,PLC,Hopi Blue,28,1.75,10,0,0
2014,PLC,Hopi Blue,28,1.75,11,0,0
2014,PLC,Hopi Blue,28,1.75,12,0,0
2014,PLC,Hopi Blue,28,1.75,13,0,0
2014,PLC,Hopi Blue,28,1.75,14,0,0
2014,PLC,Hopi Blue,28,1.75,15,0,0
2014,PLC,Hopi Blue,28,1.75,16,0,0
2014,PLC,Hopi Blue,28,1.75,17,0,0
2014,PLC,Hopi Blue,28,1.75,18,0,0
2014,PLC,Hopi Blue,28,1.75,19,0,0
2014,PLC,Hopi Blue,28,1.75,20,0,0
2014,PLC,Hopi Blue,28,1.75,21,0,0
2014,PLC,Hopi Blue,28,1.75,22,0,0
2014,PLC,Hopi Blue,28,1.75,23,0,0
2014,PLC,Hopi Blue,28,1.75,24,0,0
2014,PLC,Hopi Blue,28,1.75,25,0,0
2014,PLC,Hopi Blue,28,1.75,26,0,0
2014,PLC,Hopi Blue,28,1.75,27,0,0
2014,PLC,Hopi Blue,28,1.75,28,0,0
2014,POG,Hopi White,20,1.5,1,0,0
2014,POG,Hopi White,20,1.5,2,0,0
2014,POG,Hopi White,20,1.5,3,0,0
2014,POG,Hopi White,20,1.5,4,0,0
2014,POG,Hopi White,20,1.5,5,0,0
2014,POG,Hopi White,20,1.5,6,0,0
2014,POG,Hopi White,20,1.5,7,0,0
2014,POG,Hopi White,20,1.5,8,0,0
2014,POG,Hopi White,20,1.5,9,0,0
2014,POG,Hopi White,20,1.5,10,0,0
2014,POG,Hopi White,20,1.5,11,0,0
2014,POG,Hopi White,20,1.5,12,0,0
2014,POG,Hopi White,20,1.5,13,0,0
2014,POG,Hopi White,20,1.5,14,0,0
2014,POG,Hopi White,20,1.5,15,0,0
2014,POG,Hopi White,20,1.5,16,0,0
2014,POG,Hopi White,20,1.5,17,0,0
2014,POG,Hopi White,20,1.5,18,0,0
2014,POG,Hopi White,20,1.5,19,0,0
2014,POG,Hopi White,20,1.5,20,0,0
2015,CDG,Hopi White,47,1.75,1,0,0
2015,CDG,Hopi White,47,1.75,2,257.4,643.5
2015,CDG,Hopi White,47,1.75,3,201.79999999999998,504.4999999999999
2015,CDG,Hopi White,47,1.75,4,321.00000000000006,802.5
2015,CDG,Hopi White,47,1.75,5,80.6,201.49999999999997
2015,CDG,Hopi White,47,1.75,6,216.6,541.4999999999999
2015,CDG,Hopi White,47,1.75,7,224.70000000000002,561.7500000000001
2015,CDG,Hopi White,47,1.75,8,19.5,48.75
2015,CDG,Hopi White,47,1.75,9,0,0
2015,CDG,Hopi White,47,1.75,10,56.5,141.25
2015,CDG,Hopi White,47,1.75,11,99.3,248.24999999999997
2015,CDG,Hopi White,47,1.75,12,159.6,399
2015,CDG,Hopi White,47,1.75,13,265.70000000000005,664.25
2015,CDG,Hopi White,47,1.75,14,232.2,580.4999999999999
2015,CDG,Hopi White,47,1.75,15,239.3,598.25
2015,CDG,Hopi White,47,1.75,16,0,0
2015,CDG,Hopi White,47,1.75,17,0,0
2015,CDG,Hopi White,47,1.75,18,57.400000000000006,143.5
2015,CDG,Hopi White,47,1.75,19,349.7,874.2499999999998
2015,CDG,Hopi White,47,1.75,20,102.9,257.25
2015,CDG,Hopi White,47,1.75,21,99.50000000000001,248.75000000000003
2015,CDG,Hopi White,47,1.75,22,21.6,54
2015,CDG,Hopi White,47,1.75,23,12.4,31.000000000000004
2015,CDG,Hopi White,47,1.75,24,23.9,59.74999999999999
2015,CDG,Hopi White,47,1.75,25,0,0
2015,CDG,Hopi White,47,1.75,26,182.89999999999998,457.24999999999994
2015,CDG,Hopi White,47,1.75,27,66.7,166.75
2015,CDG,Hopi White,47,1.75,28,92.10000000000001,230.25
2015,CDG,Hopi White,47,1.75,29,416.99999999999994,1042.4999999999998
2015,CDG,Hopi White,47,1.75,30,370,925
2015,CDG,Hopi White,47,1.75,31,0,0
2015,CDG,Hopi White,47,1.75,32,159.79999999999998,399.49999999999994
2015,CDG,Hopi White,47,1.75,33,301.1,752.75
2015,CDG,Hopi White,47,1.75,34,169.1,422.75
2015,CDG,Hopi White,47,1.75,35,72.5,181.25
2015,CDG,Hopi White,47,1.75,36,272.09999999999997,680.2499999999999
2015,CDG,Hopi White,47,1.75,37,186,465.00000000000006
2015,CDG,Hopi White,47,1.75,38,242.7,606.75
2015,CDG,Hopi White,47,1.75,39,4.4,11
2015,CDG,Hopi White,47,1.75,40,4.3999999999999995,10.999999999999998
2015,CDG,Hopi White,47,1.75,41,0,0
2015,CDG,Hopi White,47,1.75,42,90.30000000000001,225.75
2015,CDG,Hopi White,47,1.75,43,58.3,145.75
2015,CDG,Hopi White,47,1.75,44,217,542.5
2015,CDG,Hopi White,47,1.75,45,171.20000000000005,428.0000000000001
2015,CDG,Hopi White,47,1.75,46,407.80000000000007,1019.5000000000001
2015,CDG,Hopi White,47,1.75,47,151.09999999999997,377.7499999999999
2015,KUG,Hopi Blue,36,2.25,1,0,0
2015,KUG,Hopi Blue,36,2.25,2,79.4,198.49999999999997
2015,KUG,Hopi Blue,36,2.25,3,96.8,241.99999999999997
2015,KUG,Hopi Blue,36,2.25,4,120.29999999999998,300.7499999999999
2015,KUG,Hopi Blue,36,2.25,5,0,0
2015,KUG,Hopi Blue,36,2.25,6,149.89999999999998,374.74999999999994
2015,KUG,Hopi Blue,36,2.25,7,329.8,824.5
2015,KUG,Hopi Blue,36,2.25,8,60.6,151.49999999999997
2015,KUG,Hopi Blue,36,2.25,9,17.400000000000002,43.5
2015,KUG,Hopi Blue,36,2.25,10,0,0
2015,KUG,Hopi Blue,36,2.25,11,0,0
2015,KUG,Hopi Blue,36,2.25,12,83.30000000000001,208.25
2015,KUG,Hopi Blue,36,2.25,13,214.1,535.2499999999999
2015,KUG,Hopi Blue,36,2.25,14,486.7,1216.75
2015,KUG,Hopi Blue,36,2.25,15,92.3,230.74999999999994
2015,KUG,Hopi Blue,36,2.25,16,341.2,852.9999999999999
2015,KUG,Hopi Blue,36,2.25,17,120.19999999999999,300.49999999999994
2015,KUG,Hopi Blue,36,2.25,18,22,55
2015,KUG,Hopi Blue,36,2.25,19,0,0
2015,KUG,Hopi Blue,36,2.25,20,0,0
2015,KUG,Hopi Blue,36,2.25,21,2.6,6.5
2015,KUG,Hopi Blue,36,2.25,22,38.9,97.24999999999999
2015,KUG,Hopi Blue,36,2.25,23,323.7,809.2499999999998
2015,KUG,Hopi Blue,36,2.25,24,0,0
2015,KUG,Hopi Blue,36,2.25,25,0,0
2015,KUG,Hopi Blue,36,2.25,26,84.8,211.99999999999994
2015,KUG,Hopi Blue,36,2.25,27,103.7,259.25
2015,KUG,Hopi Blue,36,2.25,28,0,0
2015,KUG,Hopi Blue,36,2.25,29,0,0
2015,KUG,Hopi Blue,36,2.25,30,0,0
2015,KUG,Hopi Blue,36,2.25,31,0,0
2015,KUG,Hopi Blue,36,2.25,32,6,14.999999999999998
2015,KUG,Hopi Blue,36,2.25,33,0,0
2015,KUG,Hopi Blue,36,2.25,34,0,0
2015,KUG,Hopi Blue,36,2.25,35,0,0
2015,KUG,Hopi Blue,36,2.25,36,0,0
2015,MCG,Hopi Blue,25,2.75,0,3044.599999999999,7611.499999999996
2015,MCG,Hopi Blue,25,2.75,1,359.8,899.4999999999999
2015,MCG,Hopi Blue,25,2.75,2,909,2272.5
2015,MCG,Hopi Blue,25,2.75,3,1183.5,2958.75
2015,MCG,Hopi Blue,25,2.75,4,926.4,2316
2015,MCG,Hopi Blue,25,2.75,5,1092.0000000000002,2730.000000000001
2015,MCG,Hopi Blue,25,2.75,6,1406.9,3517.25
2015,MCG,Hopi Blue,25,2.75,7,913.5,2283.75
2015,MCG,Hopi Blue,25,2.75,8,1008.9000000000001,2522.2500000000005
2015,MCG,Hopi Blue,25,2.75,9,989.1,2472.75
2015,MCG,Hopi Blue,25,2.75,10,882.1,2205.25
2015,MCG,Hopi Blue,25,2.75,11,742.7519353959101,1856.8798384897752
2015,MCG,Hopi Blue,25,2.75,12,850.8,2127
2015,MCG,Hopi Blue,25,2.75,13,1152.9,2882.2500000000005
2015,MCG,Hopi Blue,25,2.75,14,1002.8728246170192,2507.182061542548
2015,MCG,Hopi Blue,25,2.75,15,1265.2000000000003,3163.0000000000005
2015,MCG,Hopi Blue,25,2.75,16,702.2281372018663,1755.5703430046658
2015,MCG,Hopi Blue,25,2.75,17,595.6999999999999,1489.2499999999998
2015,MCG,Hopi Blue,25,2.75,18,1060.6999999999998,2651.7499999999995
2015,MCG,Hopi Blue,25,2.75,19,1260.7,3151.7499999999995
2015,MCG,Hopi Blue,25,2.75,20,626.6999999999999,1566.7499999999998
2015,MCG,Hopi Blue,25,2.75,21,469.99999999999994,1174.9999999999998
2015,MCG,Hopi Blue,25,2.75,22,1481.5772488471312,3703.9431221178284
2015,MCG,Hopi Blue,25,2.75,23,1199,2997.5
2015,MCG,Hopi Blue,25,2.75,24,1170.1,2925.2499999999995
2015,MCG,Hopi Blue,25,2.75,25,403.2,1008
2015,PLC,Hopi Blue,30,1.5,1,0,0
2015,PLC,Hopi Blue,30,1.5,2,3.6000000000000005,9
2015,PLC,Hopi Blue,30,1.5,3,0,0
2015,PLC,Hopi Blue,30,1.5,4,0,0
2015,PLC,Hopi Blue,30,1.5,5,13.2,33
2015,PLC,Hopi Blue,30,1.5,6,9.8,24.499999999999996
2015,PLC,Hopi Blue,30,1.5,7,4.800000000000001,12.000000000000002
2015,PLC,Hopi Blue,30,1.5,8,0,0
2015,PLC,Hopi Blue,30,1.5,9,0,0
2015,PLC,Hopi Blue,30,1.5,10,0,0
2015,PLC,Hopi Blue,30,1.5,11,36.8,92
2015,PLC,Hopi Blue,30,1.5,12,40.50000000000001,101.25000000000003
2015,PLC,Hopi Blue,30,1.5,13,118.8,297
2015,PLC,Hopi Blue,30,1.5,14,85.39999999999999,213.49999999999994
2015,PLC,Hopi Blue,30,1.5,15,207.39999999999998,518.5
2015,PLC,Hopi Blue,30,1.5,16,152.8,381.99999999999994
2015,PLC,Hopi Blue,30,1.5,17,0,0
2015,PLC,Hopi Blue,30,1.5,18,288,720
2015,PLC,Hopi Blue,30,1.5,19,245.3,613.25
2015,PLC,Hopi Blue,30,1.5,20,182.3,455.75
2015,PLC,Hopi Blue,30,1.5,21,504.6,1261.5
2015,PLC,Hopi Blue,30,1.5,22,290.7,726.75
2015,PLC,Hopi Blue,30,1.5,23,270.3,675.75
2015,PLC,Hopi Blue,30,1.5,24,99.5,248.74999999999997
2015,PLC,Hopi Blue,30,1.5,25,47.3,118.25
2015,PLC,Hopi Blue,30,1.5,26,465.8,1164.5
2015,PLC,Hopi Blue,30,1.5,27,192,480
2015,PLC,Hopi Blue,30,1.5,28,100.7,251.75
2015,PLC,Hopi Blue,30,1.5,29,115.6,289
2015,PLC,Hopi Blue,30,1.5,30,187.29999999999998,468.2499999999999
2015,POG,Hopi White,20,1.75,1,45.5,113.75
2015,POG,Hopi White,20,1.75,2,678.6999999999999,1696.7499999999998
2015,POG,Hopi White,20,1.75,3,548.4,1371
2015,POG,Hopi White,20,1.75,4,304.2,760.4999999999999
2015,POG,Hopi White,20,1.75,5,119.70000000000002,299.25000000000006
2015,POG,Hopi White,20,1.75,6,158.3,395.75
2015,POG,Hopi White,20,1.75,7,415.79999999999995,1039.5
2015,POG,Hopi White,20,1.75,8,502.8999999999999,1257.2499999999998
2015,POG,Hopi White,20,1.75,9,242.29999999999998,605.75
2015,POG,Hopi White,20,1.75,10,72.89999999999999,182.24999999999997
2015,POG,Hopi White,20,1.75,11,118.20000000000002,295.50000000000006
2015,POG,Hopi White,20,1.75,12,213,532.5
2015,POG,Hopi White,20,1.75,13,600.9000000000001,1502.2500000000002
2015,POG,Hopi White,20,1.75,14,270.2,675.5
2015,POG,Hopi White,20,1.75,15,153.1,382.74999999999994
2015,POG,Hopi White,20,1.75,16,142.29999999999998,355.74999999999994
2015,POG,Hopi White,20,1.75,17,0,0
2015,POG,Hopi White,20,1.75,18,400,1000
2015,POG,Hopi White,20,1.75,19,338.99999999999994,847.4999999999999
2015,POG,Hopi White,20,1.75,20,64.60000000000001,161.50000000000003
2016,CDG,Hopi White,34,2,1,141.2957916131396,353.23947903284903
2016,CDG,Hopi White,34,2,2,110.19999999999999,275.5
2016,CDG,Hopi White,34,2,3,572.5,1431.25
2016,CDG,Hopi White,34,2,4,536.4,1340.9999999999998
2016,CDG,Hopi White,34,2,5,128.9426174249975,322.35654356249375
2016,CDG,Hopi White,34,2,6,84.07812820054932,210.1953205013733
2016,CDG,Hopi White,34,2,7,270.25791195443924,675.6447798860979
2016,CDG,Hopi White,34,2,8,177.2,442.9999999999999
2016,CDG,Hopi White,34,2,9,329.29999999999995,823.2499999999999
2016,CDG,Hopi White,34,2,10,661.4590963960135,1653.6477409900335
2016,CDG,Hopi White,34,2,11,507.40699902920886,1268.517497573022
2016,CDG,Hopi White,34,2,12,637.7891336037835,1594.4728340094584
2016,CDG,Hopi White,34,2,13,206,514.9999999999999
2016,CDG,Hopi White,34,2,14,739.2251376226853,1848.0628440567132
2016,CDG,Hopi White,34,2,15,310.931140909997,777.3278522749924
2016,CDG,Hopi White,34,2,16,306.01,765.0249999999999
2016,CDG,Hopi White,34,2,17,137.2,342.99999999999994
2016,CDG,Hopi White,34,2,18,265.35499122017717,663.3874780504428
2016,CDG,Hopi White,34,2,19,237.3,593.25
2016,CDG,Hopi White,34,2,20,500.30000000000007,1250.75
2016,CDG,Hopi White,34,2,21,584.5382116712261,1461.3455291780651
2016,CDG,Hopi White,34,2,22,237.07912869175246,592.6978217293811
2016,CDG,Hopi White,34,2,23,320.4,800.9999999999999
2016,CDG,Hopi White,34,2,24,597.5999999999999,1493.9999999999998
2016,CDG,Hopi White,34,2,25,430.7999999999999,1076.9999999999995
2016,CDG,Hopi White,34,2,26,89.6,223.99999999999997
2016,CDG,Hopi White,34,2,27,136.3,340.75000000000006
2016,CDG,Hopi White,34,2,28,435.09999999999997,1087.75
2016,CDG,Hopi White,34,2,29,564.0000000000001,1410
2016,CDG,Hopi White,34,2,30,265.79999999999995,664.4999999999999
2016,CDG,Hopi White,34,2,31,474.5,1186.2499999999998
2016,CDG,Hopi White,34,2,32,525.0000000000001,1312.5000000000002
2016,CDG,Hopi White,34,2,33,548.3,1370.7499999999995
2016,CDG,Hopi White,34,2,34,126.39999999999999,315.99999999999994
2016,KUG,Hopi Blue,23,2,1,0,0
2016,KUG,Hopi Blue,23,2,2,17.418824406330756,43.54706101582689
2016,KUG,Hopi Blue,23,2,3,55.667784154522984,139.16946038630746
2016,KUG,Hopi Blue,23,2,4,112,280
2016,KUG,Hopi Blue,23,2,5,55.3,138.24999999999997
2016,KUG,Hopi Blue,23,2,6,27.699999999999996,69.24999999999999
2016,KUG,Hopi Blue,23,2,7,5,12.5
2016,KUG,Hopi Blue,23,2,8,222.9,557.25
2016,KUG,Hopi Blue,23,2,9,458.29999999999995,1145.75
2016,KUG,Hopi Blue,23,2,10,283,707.5
2016,KUG,Hopi Blue,23,2,11,31,77.5
2016,KUG,Hopi Blue,23,2,12,1.0000000000000002,2.5000000000000004
2016,KUG,Hopi Blue,23,2,13,0,0
2016,KUG,Hopi Blue,23,2,14,91.9,229.75000000000003
2016,KUG,Hopi Blue,23,2,15,0,0
2016,KUG,Hopi Blue,23,2,16,0,0
2016,KUG,Hopi Blue,23,2,17,8.6,21.499999999999996
2016,KUG,Hopi Blue,23,2,18,77.65180128277007,194.12950320692516
2016,KUG,Hopi Blue,23,2,19,346.2,865.4999999999999
2016,KUG,Hopi Blue,23,2,20,0,0
2016,KUG,Hopi Blue,23,2,21,426.7,1066.75
2016,KUG,Hopi Blue,23,2,22,2.9999999999999996,7.499999999999999
2016,KUG,Hopi Blue,23,2,23,0,0
2016,MCG,Hopi Blue,46,1.25,1,400.5,1001.2499999999999
2016,MCG,Hopi Blue,46,1.25,2,416.51209316493544,1041.2802329123385
2016,MCG,Hopi Blue,46,1.25,3,695.0999999999999,1737.7499999999998
2016,MCG,Hopi Blue,46,1.25,4,434.1077076852098,1085.2692692130245
2016,MCG,Hopi Blue,46,1.25,5,487.7452231856631,1219.3630579641579
2016,MCG,Hopi Blue,46,1.25,6,373.5,933.7500000000001
